,loan_amnt,int_rate,annual_inc
0,-1.0329802630934786,-0.5964776702747089,-1.1955249154896397
1,-1.368117552969569,0.5935720942263165,-1.0073380904150044
2,-1.3815230445646125,0.7713067993141324,-1.563994718985775
3,-0.3627056833412976,0.13506807240557522,-0.4051402501761723
4,-1.301090094994351,-0.07100115088464587,0.560885451873621
5,-1.0329802630934786,-1.3048406253348432,-0.8191512653403694
6,-0.7648704311926061,0.7713067993141324,-0.4740166281534887
7,-1.301090094994351,1.4616386973363724,-0.4427776151910993
8,-0.9525473135232169,2.1416671341941016,-0.6936933819572794
9,-0.982709669612065,-0.07100115088464587,-1.4778051531015923
10,-0.8318978891678243,0.43386844617639553,0.309969685107441
11,-0.09459585144042525,-0.07100115088464587,0.4040630976447585
12,-0.4967605992917338,0.13506807240557522,-1.0073380904150044
13,-1.301090094994351,-0.7870917018181633,-1.4778051531015923
14,-0.3627056833412976,-0.5964776702747089,1.1881748687890714
15,-1.5691999268952233,0.856310353921348,-1.0700670321065495
16,-0.3627056833412976,0.5935720942263165,-0.6309644402657344
17,-1.220657145424089,-1.7865274347757347,1.5018195772467964
18,-0.8989253471430424,-0.3234359494151661,0.6863433352567111
19,-0.46994961610164654,-1.7865274347757347,0.47887331986138676
20,1.0113572051506732,0.5935720942263165,-0.5879951152070261
21,1.1118983921135004,-0.1405495137450953,1.344997223017934
22,-0.3627056833412976,-0.3234359494151661,-0.3800486734995543
23,-0.3627056833412976,-0.3234359494151661,-0.3800486734995543
24,-0.8989253471430424,-0.3234359494151661,0.43542756849053105
25,0.3075688964108833,-0.7870917018181633,0.9372591020228912
26,0.3075688964108833,0.33598556511354044,-0.06640396504182916
27,-1.0329802630934786,0.9799518878954807,-0.3799232156161712
28,-1.1670351790439146,-0.3234359494151661,1.3763616938637064
29,-0.5637880572669519,-0.3234359494151661,-1.1641604446438671
30,-1.1167645855625012,-1.405299371688826,-1.4116888485587038
31,2.563042857276972,-1.3048406253348432,0.4040630976447585
32,-0.3627056833412976,0.7713067993141324,-1.0349388247592843
33,-1.0329802630934786,-1.047254096222067,-1.1941448787724256
34,-0.7648704311926061,0.7713067993141324,-0.8818802070319145
35,-0.04097388506025077,-0.5964776702747089,-0.6623289111115069
36,-0.25546175058094867,-0.7870917018181633,-0.2045330946466113
37,0.3075688964108833,-1.3048406253348432,-0.5368710277284169
38,-0.8989253471430424,-0.1405495137450953,-0.7924287361797713
39,-0.02756839346520715,-0.07100115088464587,-1.101431502952322
40,-0.41632764972147207,-1.405299371688826,0.18463725960773403
41,-0.09459585144042525,-1.3048406253348432,0.00573431790344762
42,-1.301090094994351,1.3611799509823894,0.0904183891870334
43,-1.1134132126637402,0.9799518878954807,-0.22322631927069173
44,-0.8989253471430424,-1.7865274347757347,-0.5180523452209533
45,0.1735139804604471,-0.7870917018181633,0.560885451873621
46,-1.0329802630934786,-1.047254096222067,1.1881748687890714
47,-0.3627056833412976,-0.5964776702747089,-1.101431502952322
48,-0.3627056833412976,-1.7865274347757347,-0.06640396504182916
49,-0.22865076739086143,-1.6345513825991969,0.24724074341589597
50,0.3075688964108833,-0.7870917018181633,0.560885451873621
51,1.7285510054855069,-0.7870917018181633,1.5018195772467964
52,-0.7648704311926061,-0.5964776702747089,-0.6936933819572794
53,-0.09459585144042525,0.7713067993141324,-0.3800486734995543
54,-0.09459585144042525,-0.7870917018181633,-0.5055065568826443
55,1.1118983921135004,1.788773589309598,-0.3800486734995543
56,0.4416238123613195,1.788773589309598,0.5922499227193936
57,-0.3627056833412976,-0.1405495137450953,-0.7250578528030519
58,-0.3627056833412976,-0.5964776702747089,-0.33613841431547276
59,-0.7514649395975626,0.9799518878954807,-0.913244677877687
60,0.03945906451001094,-0.07100115088464587,-1.0073380904150044
61,0.6427061862869737,1.1087451524518688,-0.6936933819572794
62,0.6661657965783001,0.43386844617639553,-0.3800486734995543
63,-0.6308155152421699,0.9799518878954807,-0.0036750233502841336
64,-0.3627056833412976,-0.5964776702747089,-0.5056320147660274
65,-1.2340626370191328,-0.5964776702747089,-0.22322631927069173
66,-0.02756839346520715,1.1087451524518688,-1.0073380904150044
67,0.49859715164025487,0.33598556511354044,-0.5511732264340891
68,-0.6040045320520827,2.1416671341941016,0.4040630976447585
69,0.3075688964108833,0.43386844617639553,-0.03503949419605665
70,1.1085470192147395,1.1885969764768292,-0.5682354985741893
71,-0.8453033807628678,0.9799518878954807,0.4040630976447585
72,-1.301090094994351,0.13506807240557522,-0.8944259953702235
73,-0.09459585144042525,0.9799518878954807,-0.3800486734995543
74,0.2271359468406216,-1.047254096222067,2.756398411077697
75,-0.09459585144042525,0.43386844617639553,0.8745301603313462
76,-0.22865076739086143,0.13506807240557522,-0.4427776151910993
77,-0.7313567022049972,2.2421258805480844,0.4040630976447585
78,0.3075688964108833,-1.3048406253348432,-0.31731973180800926
79,0.7097336442621919,1.788773589309598,0.0904183891870334
80,2.9886672154196066,1.1087451524518688,2.756398411077697
81,-0.3627056833412976,0.33598556511354044,0.18451180172435094
82,-0.12140683463051248,-0.07100115088464587,-0.6309644402657344
83,-1.1000077210686967,-1.7865274347757347,-0.2859552609622367
84,-0.7648704311926061,-0.07100115088464587,-0.850515736186142
85,-0.46994961610164654,-0.1405495137450953,-0.06640396504182916
86,0.1735139804604471,1.1087451524518688,-1.0700670321065495
87,-1.1000077210686967,-0.5964776702747089,-0.6309644402657344
88,-0.09459585144042525,0.856310353921348,0.8232492504985082
89,-0.09459585144042525,0.13506807240557522,0.309969685107441
90,-0.09459585144042525,-0.5964776702747089,-0.0036750233502841336
91,-0.7648704311926061,-0.5964776702747089,-0.5782721292448366
92,-0.6040045320520827,1.662556190044338,1.8154642857045216
93,-0.2956782253660795,-0.07100115088464587,0.12178286003280592
94,-0.7648704311926061,-0.3234359494151661,-0.7212941163015593
95,0.34778537119601416,2.3425846269020663,0.7177078061024836
96,0.9778434761630642,-0.3234359494151661,-0.4490505093602538
97,0.6427061862869737,1.1087451524518688,-0.5368710277284169
98,-1.2340626370191328,-1.7865274347757347,0.6549788644109387
99,-0.8989253471430424,-0.07100115088464587,0.5922499227193936
100,-0.8721143639529552,-0.7870917018181633,-1.1641604446438671
101,0.4416238123613195,1.1885969764768292,0.0904183891870334
102,-0.8989253471430424,-1.047254096222067,-1.0449754554299315
103,-0.7380594480025189,-0.7870917018181633,2.2859313483911095
104,-0.4297331413165157,-1.047254096222067,-0.3800486734995543
105,0.8203289499213017,0.9799518878954807,-0.7564223236488244
106,1.514063139964809,-0.5964776702747089,-0.5368710277284169
107,-0.8989253471430424,0.13506807240557522,0.560885451873621
108,-0.8989253471430424,0.13506807240557522,-0.3800486734995543
109,-1.4217395193497435,-0.1405495137450953,-1.0073380904150044
110,-0.9659528051182604,-1.6345513825991969,1.5018195772467964
111,-0.22865076739086143,-1.6345513825991969,-0.5178014294541872
112,1.8894169046260303,2.0412083878401184,1.8154642857045216
113,-0.6308155152421699,-0.07100115088464587,-0.850515736186142
114,-0.3627056833412976,1.3611799509823894,0.4040630976447585
115,-0.6308155152421699,-0.3234359494151661,-0.850515736186142
116,-0.3627056833412976,-1.047254096222067,-1.1955249154896397
117,-0.09459585144042525,-0.3234359494151661,2.0036511107791566
118,-0.3627056833412976,-1.3048406253348432,-0.5995999694199619
119,-0.09459585144042525,-0.7870917018181633,-0.3800486734995543
120,1.648118055915245,0.13506807240557522,0.15314733087857843
121,0.9443297471754551,-0.5964776702747089,-0.5368710277284169
122,-0.3627056833412976,-0.7870917018181633,-0.9697007254000776
123,0.12659475987779445,-0.1405495137450953,0.12178286003280592
124,2.0502828037665535,1.788773589309598,-0.31731973180800926
125,0.7097336442621919,-1.3048406253348432,-0.16162649852959451
126,-1.368117552969569,0.33598556511354044,-0.39573090892244056
127,1.1118983921135004,1.8892323356635807,0.24724074341589597
128,2.9886672154196066,-1.047254096222067,1.9722866399333843
129,-0.3627056833412976,-1.405299371688826,-0.913244677877687
130,-0.7648704311926061,-0.07100115088464587,-1.0073380904150044
131,1.514063139964809,0.7713067993141324,0.8745301603313462
132,-0.278921360872275,-1.405299371688826,-1.2268893863354122
133,-1.0329802630934786,0.43386844617639553,-1.1955249154896397
134,-0.5168688366842992,-1.6345513825991969,-0.0036750233502841336
135,-0.8486547536616288,-1.405299371688826,-0.5682354985741893
136,-0.8989253471430424,-0.3234359494151661,0.8745301603313462
137,-0.21524527579581781,-1.6345513825991969,-0.6623289111115069
138,-0.3627056833412976,-0.07100115088464587,-0.1918618484249192
139,-0.8721143639529552,-1.7865274347757347,-1.1171137383752083
140,0.3075688964108833,1.4616386973363724,-0.25459079011646424
141,-1.1402241958538275,-0.3234359494151661,-0.2859552609622367
142,0.1735139804604471,0.33598556511354044,-0.2922281551313913
143,-0.5135174637855383,-1.405299371688826,-0.7564223236488244
144,0.10648652248522904,-0.7870917018181633,-0.7564223236488244
145,-0.09459585144042525,-0.7870917018181633,-0.6309644402657344
146,0.4416238123613195,1.788773589309598,-0.22322631927069173
147,1.1923313416837622,1.662556190044338,-0.06640396504182916
148,-0.8989253471430424,-0.5964776702747089,0.7804367477940287
149,-0.5704908030644738,0.9799518878954807,-1.1641604446438671
150,0.9778434761630642,0.13506807240557522,0.6236143935651661
151,-0.3627056833412976,-0.3234359494151661,-0.06640396504182916
152,-0.09459585144042525,0.856310353921348,0.560885451873621
153,0.10313514958646813,0.13506807240557522,-1.1641604446438671
154,-0.7380594480025189,-0.1405495137450953,-0.4427776151910993
155,-0.9525473135232169,0.43386844617639553,0.7177078061024836
156,-0.09459585144042525,0.33598556511354044,-0.1604973775791467
157,-0.5637880572669519,-1.7865274347757347,-1.1641604446438671
158,-0.6308155152421699,-0.7870917018181633,-0.8818802070319145
159,-0.6308155152421699,-0.1405495137450953,-0.6936933819572794
160,0.4416238123613195,0.5935720942263165,-0.6103768016025692
161,0.3075688964108833,1.1087451524518688,-0.5556897102358803
162,-0.3627056833412976,-0.7870917018181633,-1.0073380904150044
163,-0.3627056833412976,-1.6345513825991969,0.24724074341589597
164,-0.6308155152421699,0.43386844617639553,-1.0700670321065495
165,1.2459533080639367,-0.7870917018181633,-0.3800486734995543
166,-0.8989253471430424,0.33598556511354044,1.0250796203910544
167,0.4416238123613195,-0.7870917018181633,-0.6936933819572794
168,-1.368117552969569,-1.405299371688826,-1.5718985656389097
169,0.10648652248522904,-0.7870917018181633,-0.8191512653403694
170,1.648118055915245,-0.1405495137450953,5.108733724510635
171,-0.3627056833412976,0.13506807240557522,-0.5086430039672216
172,-1.368117552969569,0.13506807240557522,-1.0951586087831675
173,-0.7213025835087145,-0.07100115088464587,-0.6309644402657344
174,-1.1670351790439146,-0.1405495137450953,2.2859313483911095
175,-0.3627056833412976,0.13506807240557522,0.0904183891870334
176,-0.664329244229779,1.1087451524518688,-1.1955249154896397
177,0.9778434761630642,2.0412083878401184,0.24724074341589597
178,-0.41632764972147207,-0.1405495137450953,0.0904183891870334
179,1.1118983921135004,-0.3234359494151661,-0.06640396504182916
180,0.1735139804604471,-0.5964776702747089,-1.0073380904150044
181,0.0863782850926636,-0.1405495137450953,-0.5995999694199619
182,0.3075688964108833,0.9799518878954807,-0.6309644402657344
183,0.3075688964108833,1.1087451524518688,0.4040630976447585
184,-0.22865076739086143,0.13506807240557522,2.097744523316474
185,2.9886672154196066,-0.5964776702747089,3.3209588863016024
186,-0.4967605992917338,-0.5964776702747089,0.372698626798986
187,1.3096293931403937,0.5935720942263165,-0.31731973180800926
188,0.4416238123613195,-0.07100115088464587,-0.11345067131048793
189,0.10648652248522904,-0.07100115088464587,0.27860521426166845
190,1.514063139964809,-0.07100115088464587,0.4040630976447585
191,-0.09459585144042525,-0.5964776702747089,-0.06640396504182916
192,-0.5771935488619955,0.9799518878954807,0.8116757607564181
193,2.0502828037665535,1.1885969764768292,2.4427537026199717
194,0.1735139804604471,-1.6345513825991969,0.12178286003280592
195,-0.09459585144042525,0.33598556511354044,0.24724074341589597
196,1.648118055915245,-0.3234359494151661,1.1881748687890714
197,-0.4967605992917338,-0.07100115088464587,-0.3800486734995543
198,0.07297279349761998,-0.5964776702747089,-0.850515736186142
199,0.9778434761630642,0.13506807240557522,0.4040630976447585
200,-1.301090094994351,0.43386844617639553,0.27860521426166845
201,-0.7179512106099535,-0.5964776702747089,-0.4427776151910993
202,-0.16162330941564335,0.5935720942263165,-0.8191512653403694
203,0.12659475987779445,-0.1405495137450953,0.7490722769482562
204,-0.2956782253660795,0.856310353921348,-1.0073380904150044
205,-0.09459585144042525,-0.7870917018181633,-0.06640396504182916
206,-0.8989253471430424,-1.047254096222067,-0.8818802070319145
207,-0.16162330941564335,0.5935720942263165,-0.5619626044050349
208,-0.7648704311926061,-0.1405495137450953,0.6236143935651661
209,2.251365177692208,1.8892323356635807,0.6549788644109387
210,-1.435145010944787,0.5935720942263165,-0.6623289111115069
211,-0.1448664449218388,0.13506807240557522,-0.8191512653403694
212,0.317623015107166,0.33598556511354044,-0.850515736186142
213,-0.9927637883083477,0.5935720942263165,-1.0073380904150044
214,-0.6040045320520827,-1.6345513825991969,-0.6936933819572794
215,-0.09459585144042525,-0.1405495137450953,1.344997223017934
216,-0.5436798198743864,0.33598556511354044,-0.5368710277284169
217,1.1118983921135004,1.1087451524518688,1.470455106401024
218,0.4416238123613195,1.1087451524518688,-0.3800486734995543
219,-0.09459585144042525,-0.1405495137450953,0.6549788644109387
220,-0.4297331413165157,-0.07100115088464587,-0.301637496385123
221,-0.7112484648124316,0.13506807240557522,-1.1641604446438671
222,0.2271359468406216,0.13506807240557522,-0.06640396504182916
223,1.547576868952418,2.8191197057607025,1.8154642857045216
224,-0.7380594480025189,-1.3048406253348432,0.18451180172435094
225,1.7821729718656814,0.9799518878954807,-0.2859552609622367
226,-0.7648704311926061,-0.3234359494151661,0.23469495507758698
227,-1.1670351790439146,-1.405299371688826,0.0904183891870334
228,-1.502172468920005,1.1087451524518688,2.568211586003062
229,0.9242215097828897,-0.1405495137450953,0.4040630976447585
230,-1.368117552969569,-0.3234359494151661,-1.038702561260777
231,-0.3627056833412976,-0.07100115088464587,0.24724074341589597
232,-0.3627056833412976,-1.6345513825991969,-0.5368710277284169
233,-1.1368728229550666,-0.1405495137450953,-0.21695342510153723
234,-1.2340626370191328,-1.3048406253348432,-0.02123912702391674
235,-0.09459585144042525,-1.6345513825991969,-0.1918618484249192
236,0.5086512703365376,-1.047254096222067,-0.4741420860368718
237,1.2459533080639367,2.2421258805480844,-0.22322631927069173
238,-0.09459585144042525,0.43386844617639553,0.27860521426166845
239,0.388001845981145,-0.07100115088464587,-0.3800486734995543
240,-0.25546175058094867,-0.1405495137450953,2.2859313483911095
241,0.1735139804604471,-0.1405495137450953,0.02768944749548838
242,0.8203289499213017,1.1885969764768292,-0.5682354985741893
243,-0.8989253471430424,0.13506807240557522,-0.3800486734995543
244,-0.09459585144042525,-0.7870917018181633,0.560885451873621
245,-0.3627056833412976,-0.1405495137450953,-0.5368710277284169
